title,rank,date,artist,url,region,chart,trend,streams
Habibi,110,2021-01-01,Casar,https://open.spotify.com/track/5wvuvSerLcNK5Xc8v2duWn,Austria,top200,MOVE_UP,4699.0
willow,111,2021-01-01,Taylor Swift,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D,Austria,top200,MOVE_UP,4697.0
Life Is Good (feat. Drake),112,2021-01-01,Future,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,Austria,top200,MOVE_UP,4693.0
DÁKITI,113,2021-01-01,"Bad Bunny, Jhay Cortez",https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,Austria,top200,MOVE_DOWN,4690.0
Bohemian Rhapsody - Remastered 2011,114,2021-01-01,Queen,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,Austria,top200,MOVE_UP,4672.0
Kein Hunger,115,2021-01-01,"Loredana, Ufo361",https://open.spotify.com/track/09neQCQwBgcu9r2QHE6YpP,Austria,top200,MOVE_UP,4672.0
Circles,116,2021-01-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,Austria,top200,MOVE_DOWN,4671.0
Ride It,117,2021-01-01,Regard,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,Austria,top200,MOVE_DOWN,4623.0
Train Wreck,118,2021-01-01,James Arthur,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,Austria,top200,NEW_ENTRY,4586.0
Lonely,119,2021-01-01,"Tujamo, VIZE, MAJAN",https://open.spotify.com/track/5LOJdJPzuevskkoAtLj8hb,Austria,top200,MOVE_DOWN,4556.0
Africa,120,2021-01-01,TOTO,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,Austria,top200,MOVE_DOWN,4538.0
Levitating (feat. DaBaby),121,2021-01-01,Dua Lipa,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,Austria,top200,MOVE_DOWN,4495.0
Hangover,122,2021-01-01,"Taio Cruz, Flo Rida",https://open.spotify.com/track/5pmL3RzOy3IvGFaSDi4hZL,Austria,top200,MOVE_DOWN,4482.0
Reminds Me Of You,123,2021-01-01,"Juice WRLD, The Kid LAROI",https://open.spotify.com/track/5YSHygGN9D0mID1NsVd5my,Austria,top200,NEW_ENTRY,4458.0
Monet,124,2021-01-01,"Alligatoah, Sido",https://open.spotify.com/track/2vS1HmVoOpvWeFKf7HnWdJ,Austria,top200,MOVE_UP,4450.0
my ex's best friend (with blackbear),125,2021-01-01,Machine Gun Kelly,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,Austria,top200,MOVE_UP,4447.0
Mood Swings (feat. Lil Tjay),126,2021-01-01,Pop Smoke,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,Austria,top200,NEW_ENTRY,4436.0
Blood // Water,127,2021-01-01,grandson,https://open.spotify.com/track/0AUyNF6iFxMNQsNx2nhtrw,Austria,top200,NEW_ENTRY,4434.0
Bad boy,128,2021-01-01,Marwa Loud,https://open.spotify.com/track/0RE4crnT3jRms1xxVlEZx2,Austria,top200,MOVE_UP,4432.0
Umbrella,129,2021-01-01,"Rihanna, JAY-Z",https://open.spotify.com/track/2yPoXCs7BSIUrucMdK5PzV,Austria,top200,MOVE_UP,4430.0
In My Mind,130,2021-01-01,"Dynoro, Gigi D'Agostino",https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,Austria,top200,MOVE_DOWN,4425.0
TiK ToK,131,2021-01-01,Kesha,https://open.spotify.com/track/0HPD5WQqrq7wPWR7P7Dw1i,Austria,top200,MOVE_DOWN,4399.0
Toosie Slide,132,2021-01-01,Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,Austria,top200,MOVE_DOWN,4393.0
SO DONE,133,2021-01-01,The Kid LAROI,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE,Austria,top200,NEW_ENTRY,4384.0
Midnight Sky,134,2021-01-01,Miley Cyrus,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX,Austria,top200,MOVE_DOWN,4327.0
Bitte geh,135,2021-01-01,"MERO, ELIF",https://open.spotify.com/track/1zvr6BNcHaRkBDMNjgFQI4,Austria,top200,NEW_ENTRY,4320.0
Holy (feat. Chance The Rapper),136,2021-01-01,Justin Bieber,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,Austria,top200,MOVE_DOWN,4307.0
Principessa,137,2021-01-01,Seiler und Speer,https://open.spotify.com/track/5vYzN5RvfHYdW8qIqni9WN,Austria,top200,MOVE_UP,4298.0
Fame,138,2021-01-01,Apache 207,https://open.spotify.com/track/0QjjaCaXE45mvhCnV3C0TA,Austria,top200,NEW_ENTRY,4294.0
lovely (with Khalid),139,2021-01-01,Billie Eilish,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,Austria,top200,NEW_ENTRY,4288.0
Laugh Now Cry Later (feat. Lil Durk),140,2021-01-01,Drake,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,Austria,top200,MOVE_UP,4282.0
Weekend,141,2021-01-01,LIZOT,https://open.spotify.com/track/4KPYXZUCKYLEEcGmKN4Exs,Austria,top200,MOVE_DOWN,4264.0
Skifahren (feat. Joshi Mizu),142,2021-01-01,"The Cratez, Bausa, Maxwell",https://open.spotify.com/track/7qwWwsa6otLM0UOEamls4s,Austria,top200,MOVE_DOWN,4258.0
Summer Of '69,143,2021-01-01,Bryan Adams,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa,Austria,top200,MOVE_DOWN,4258.0
Arcade,144,2021-01-01,Duncan Laurence,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C,Austria,top200,NEW_ENTRY,4252.0
KK,145,2021-01-01,KASIMIR1441,https://open.spotify.com/track/6IwbgA2lca6IZZvo2wCL6Q,Austria,top200,NEW_ENTRY,4238.0
Marie,146,2021-01-01,Alle Achtung,https://open.spotify.com/track/7vdDVWWrTkg7LYwkgcWha9,Austria,top200,MOVE_DOWN,4219.0
Low (feat. T-Pain),147,2021-01-01,Flo Rida,https://open.spotify.com/track/0CAfXk7DXMnon4gLudAp7J,Austria,top200,MOVE_DOWN,4216.0
Salt,148,2021-01-01,Ava Max,https://open.spotify.com/track/5iyZwawawLjHYpX4MxUKVF,Austria,top200,MOVE_DOWN,4212.0
Rain On Me (with Ariana Grande),149,2021-01-01,Lady Gaga,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,Austria,top200,MOVE_DOWN,4200.0
I Want It That Way,150,2021-01-01,Backstreet Boys,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya,Austria,top200,MOVE_DOWN,4188.0
Be Alright,151,2021-01-01,Dean Lewis,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,Austria,top200,NEW_ENTRY,4146.0
